listing_id,source,locality,locality_norm,bhk,area_sqft,rent_monthly,deposit,property_type,furnishing,floor_num,total_floors,first_seen_at,source_url,predicted_rent,value_score,is_deal,lat,lon,dist_nearest_metro_km,nearest_metro_station,dist_orr_km,dist_whitefield_km,dist_ecity_km,dist_manyata_km,rent_per_sqft,save_pct,deposit_to_rent,bhk_int,floor_ratio,source_bucket
198,nobroker,Marathahalli,marathahalli,2.0,1250.0,35000.0,250001.0,apartment,full,1.0,10.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-36000/8aa9ba91a03ddf3001a03dfde11e14b2/detail,34974.47265625,-0.0007298850221673955,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,28.0,-0.1,7.14,2,0.1,nobroker
199,nobroker,Marathahalli,marathahalli,2.0,1000.0,18500.0,60000.0,independent_house,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-17500/8aa9ac9c9a9bc8f4019a9bdbaaf30722/detail,19902.765625,0.07048093975633098,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,18.5,7.0,3.24,2,0.17,nobroker
200,nobroker,Marathahalli,marathahalli,1.0,400.0,14000.0,40000.0,apartment,semi,1.0,4.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-139-3rd-cross-rd-sanjay-nagar-marathahalli-bengaluru-karnataka-560037-india-bangalore-for-rs-11000/8aa9b2a59ed8ca9b019ed8fa22a90d96/detail,14891.662109375,0.05987660093453617,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,35.0,6.0,2.86,1,0.25,nobroker
201,nobroker,Marathahalli,marathahalli,2.0,600.0,22000.0,70000.0,independent_house,semi,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-21000/ff80818161dae6bf0161db2fef2521e4/detail,22036.591796875,0.0016605016425538667,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,36.666666666666664,0.2,3.18,2,0.33,nobroker
202,nobroker,Electronic City,electronic_city,2.0,1200.0,22000.0,100000.0,apartment,semi,1.0,24.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronics-city-phase-1-electronic-city-bangalore-for-rs-20000/8a9f8a9f6f4b696f016f4b9850bd0a1b/detail,21999.951171875,-2.219465153287361e-06,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,18.333333333333332,-0.0,4.55,2,0.04,nobroker
203,nobroker,Electronic City,electronic_city,1.0,550.0,10000.0,40000.0,apartment,semi,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-10100/8a9f8a838fc4062e018fc4452d8f1df6/detail,11886.1494140625,0.15868464616732794,1.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,18.181818181818183,15.9,4.0,1,0.33,nobroker
204,nobroker,Electronic City,electronic_city,2.0,825.0,13000.0,60000.0,apartment,semi,1.0,9.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-13000/ff808181590db7830159104352291695/detail,17288.654296875,0.2480617764246806,1.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,15.757575757575758,24.8,4.62,2,0.11,nobroker
205,nobroker,Electronic City,electronic_city,3.0,2350.0,64000.0,250000.0,apartment,semi,1.0,32.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-60000/8a9fae83966b54ea01966ba140471e7e/detail,64000.6484375,1.01317332844406e-05,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,27.23404255319149,0.0,3.91,3,0.03,nobroker
206,nobroker,Electronic City,electronic_city,2.0,1060.0,25000.0,200000.0,apartment,full,1.0,8.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-25000/ff8081816e4f6264016e4f7118170dfd/detail?nbFr=carousel_premium,24986.953125,-0.0005221474957243311,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,23.58490566037736,-0.1,8.0,2,0.12,nobroker
207,nobroker,Electronic City,electronic_city,3.0,1196.0,100000.0,600000.0,apartment,full,1.0,11.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-benson-town-bangalore-for-rs-110000/8a9fbf858286b8c001828735c9285117/detail,48682.06640625,-1.0541445214240452,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,83.61204013377926,-105.4,6.0,3,0.09,nobroker
208,nobroker,outside_coverage,outside_coverage,2.0,1200.0,25000.0,150000.0,independent_house,unfurnished,1.0,7.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-bettadasanapura-bangalore-for-rs-25000/8aa9b716a08960ff01a089e037ad4b6d/detail,23962.595703125,-0.043292651168826024,0.0,,,,,,,,,20.833333333333332,-4.3,6.0,2,0.14,nobroker
209,nobroker,Electronic City,electronic_city,2.0,1100.0,14000.0,50000.0,apartment,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-14000/8aa9c1a99ac86aa3019ac8972ff00874/detail,20188.328125,0.30652999528657104,1.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,12.727272727272727,30.7,3.57,2,0.17,nobroker
210,nobroker,Electronic City,electronic_city,2.0,1050.0,19000.0,50000.0,apartment,semi,,,2026-08-21T10:10:22Z,https://www.nobroker.in/ittina-mahavir-electronic-city_bangalore-prjt-5ba009ad714b568105760be9?nbFr=carousel_premium,18990.263671875,-0.0005127010500343772,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,18.095238095238095,-0.1,2.63,2,,nobroker
211,nobroker,Electronic City,electronic_city,1.0,1500.0,1.0,120000.0,apartment,semi,1.0,22.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-bettadasanapura-bangalore-for-rs-16000/8a9f858392d3a7ca0192d3d621bb074f/detail?nbFr=carousel_twentyFourHours_rent,,,,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,0.0006666666666666666,,120000.0,1,0.05,nobroker
212,nobroker,Electronic City,electronic_city,2.0,1250.0,32000.0,150000.0,apartment,semi,1.0,17.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-30000/8aa9922d99093c940199098c14c03136/detail,30953.91796875,-0.03379481822966928,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,25.6,-3.4,4.69,2,0.06,nobroker
213,nobroker,outside_coverage,outside_coverage,2.0,700.0,21000.0,75000.0,apartment,semi,1.0,9.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-doddanagamangala-bangalore-for-rs-20000/8aa9b44f9fdca47c019fdcb6a18b0791/detail,24884.744140625,0.1561094668553595,1.0,,,,,,,,,30.0,15.6,3.57,2,0.11,nobroker
214,nobroker,Electronic City,electronic_city,1.0,600.0,14000.0,50000.0,apartment,semi,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-14000/8aa9bcd49ffa0add019ffacdf5e01335/detail,13534.685546875,-0.03437940626795247,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,23.333333333333332,-3.4,3.57,1,,nobroker
215,nobroker,Electronic City,electronic_city,3.0,1500.0,40000.0,300000.0,independent_house,semi,1.0,4.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-40000/8a9fd2828594b2cf0185952890ba4873/detail,40190.6953125,0.004744762712296009,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,26.666666666666668,0.5,7.5,3,0.25,nobroker
216,nobroker,Electronic City,electronic_city,1.0,450.0,9000.0,34000.0,independent_house,unfurnished,1.0,10.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronics-city-phase-1-electronic-city-bangalore-for-rs-8000/8aa9b37da071fcd301a0722a25b315a7/detail,8938.078125,-0.006927873546641213,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,20.0,-0.7,3.78,1,0.1,nobroker
217,nobroker,outside_coverage,outside_coverage,1.0,400.0,15000.0,40000.0,apartment,unfurnished,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-neeladri-nagar--bangalore-for-rs-18000/8a9f8b838cfb72c4018cfc7476457fd5/detail,15005.6953125,0.0003795433921183051,0.0,,,,,,,,,37.5,0.0,2.67,1,0.33,nobroker
218,nobroker,Electronic City,electronic_city,2.0,900.0,32000.0,100000.0,apartment,full,1.0,18.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronics-city-phase-1-electronic-city-bangalore-for-rs-32000/8aa99cf99c31fa62019c32e1d10e58f8/detail,32004.55078125,0.00014219169270971596,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,35.55555555555556,0.0,3.12,2,0.06,nobroker
219,nobroker,Electronic City,electronic_city,2.0,712.0,1400000.0,1400000.0,independent_house,full,1.0,8.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-lease-in-electronic-city-bangalore-for-rs-1400000/8a9f8b4391ff39b70191ff95e90a1ca3/detail,,,,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,1966.2921348314608,,1.0,2,0.12,nobroker
220,nobroker,Electronic City,electronic_city,2.0,700.0,16500.0,45000.0,apartment,semi,1.0,21.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronics-city-phase-1-electronic-city-bangalore-for-rs-16500/8a9f8ac393a9cd590193aa2297c7214a/detail,16299.3916015625,-0.012307723094294462,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,23.571428571428573,-1.2,2.73,2,0.05,nobroker
221,nobroker,Electronic City,electronic_city,2.0,969.0,27000.0,75000.0,apartment,full,1.0,13.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-28000/8a9f8d839a0526f8019a0544c7110770/detail,28551.541015625,0.054341760914968125,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,27.86377708978328,5.4,2.78,2,0.08,nobroker
222,nobroker,Electronic City,electronic_city,1.0,350.0,12000.0,50000.0,independent_house,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-phase-1-bangalore-for-rs-12000/8aa9aa9f9fa3ff00019fa66cbcea150f/detail,12002.17578125,0.00018128223495935146,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,34.285714285714285,0.0,4.17,1,0.17,nobroker
224,nobroker,Electronic City,electronic_city,2.0,800.0,15000.0,40000.0,independent_house,semi,1.0,2.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-15000/8aa99a4a9ac8d86b019ac8ec99c305df/detail,14835.853515625,-0.011064175323793961,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,18.75,-1.1,2.67,2,0.5,nobroker
225,nobroker,Electronic City,electronic_city,2.0,1700.0,45000.0,150000.0,apartment,full,1.0,16.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-45000/8aa9b4f09fae4b7a019fae6f48ed0f5e/detail,45451.99609375,0.009944471807524268,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,26.470588235294116,1.0,3.33,2,0.06,nobroker
226,nobroker,Electronic City,electronic_city,3.0,1700.0,45000.0,150000.0,apartment,semi,1.0,4.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-45000/8a9fa184978c94a601978cf8fa3927ff/detail,45030.80859375,0.0006841670116995421,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,26.470588235294116,0.1,3.33,3,0.25,nobroker
227,nobroker,Electronic City,electronic_city,1.0,700.0,18000.0,36000.0,apartment,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-15500/8a9fae9398414f70019841bd035f2cfc/detail,17814.728515625,-0.01039990501188393,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,25.714285714285715,-1.0,2.0,1,0.17,nobroker
228,nobroker,Electronic City,electronic_city,3.0,1550.0,55000.0,200000.0,apartment,full,1.0,31.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-55000/8a9fb18994d9cd380194d9fc64501363/detail,54996.125,-7.04595096472706e-05,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,35.483870967741936,-0.0,3.64,3,0.03,nobroker
229,nobroker,Electronic City,electronic_city,2.0,1100.0,45000.0,250000.0,apartment,full,1.0,9.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-45000/8a9f87038d0098fb018d017e38437aa4/detail,44976.69140625,-0.0005182371806646724,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,40.90909090909091,-0.1,5.56,2,0.11,nobroker
230,nobroker,Jayanagar,jayanagar,1.0,800.0,12000.0,72000.0,independent_house,unfurnished,1.0,5.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-12000/8a9f948598211f8b0198214d8d8c162e/detail?nbFr=carousel_premium,12014.1669921875,0.0011791905503488029,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,15.0,0.1,6.0,1,0.2,nobroker
232,nobroker,outside_coverage,outside_coverage,3.0,1200.0,25000.0,25000.0,independent_house,unfurnished,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-1286-32nd-f-cross-rd-bangalore-for-rs-25000/8aa9a10e9f4b07ac019f4ba6048f65d7/detail,25860.546875,0.03327643762367264,0.0,,,,,,,,,20.833333333333332,3.3,1.0,3,0.17,nobroker
233,nobroker,outside_coverage,outside_coverage,1.0,600.0,15000.0,100000.0,apartment,unfurnished,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-1665-e-end-a-main-rd-bangalore-for-rs-15000/8a9f85438e6afbe0018e6b082fd00508/detail,13946.728515625,-0.07552104303134485,0.0,,,,,,,,,25.0,-7.6,6.67,1,0.17,nobroker
234,nobroker,Jayanagar,jayanagar,1.0,1000.0,15800.0,140000.0,apartment,semi,1.0,7.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-15000/8aa9ae2ca00ea37701a00fe2264a7a94/detail?nbFr=carousel_premium,15032.0361328125,-0.05108847932524319,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,15.8,-5.1,8.86,1,0.14,nobroker
235,nobroker,outside_coverage,outside_coverage,2.0,800.0,1300000.0,1300000.0,independent_house,unfurnished,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-lease-in-4th-t-block-jayanagara-bangalore-for-rs-1300000/8aa9a6ac9d291b8a019d29c7de6450b4/detail,,,,,,,,,,,,1625.0,,1.0,2,,nobroker
236,nobroker,Jayanagar,jayanagar,1.0,500.0,12000.0,55000.0,apartment,unfurnished,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-11000/8aa9c19f9acd90c4019acdfd103f1ed1/detail,11956.84375,-0.003609334612238284,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,24.0,-0.4,4.58,1,0.17,nobroker
237,nobroker,Jayanagar,jayanagar,2.0,700.0,16000.0,200000.0,apartment,semi,1.0,16.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-16000/8a9f9143904fedf801904ff5e4c2014f/detail,18510.416015625,0.13562180415102013,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,22.857142857142858,13.6,12.5,2,0.06,nobroker
240,nobroker,Jayanagar,jayanagar,3.0,350.0,3.0,60000.0,apartment,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-lease-in--madiwala--bangalore-for-rs-1400000/8aa9b406a01e16b301a01e32c3ec1370/detail?nbFr=carousel_twentyFourHours_rent,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,0.008571428571428572,,20000.0,3,0.17,nobroker
241,nobroker,outside_coverage,outside_coverage,2.0,1278.0,45000.0,450000.0,apartment,semi,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hrbr-layout-1st-block-bangalore-for-rs-45000/8aa9b72b9f422aaf019f425c0ba314fd/detail,45017.96875,0.0003991461742706905,0.0,,,,,,,,,35.2112676056338,0.0,10.0,2,0.33,nobroker
242,nobroker,JP Nagar,jp_nagar,2.0,900.0,25000.0,200000.0,independent_house,unfurnished,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/lakshmi-nilaya-btm-layout_bangalore-prjt-5ba009ad714b568105764775?nbFr=carousel_premium,24736.412109375,-0.01065586591375963,0.0,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,27.77777777777778,-1.1,8.0,2,0.17,nobroker
243,nobroker,outside_coverage,outside_coverage,1.0,500.0,17000.0,150000.0,independent_house,semi,1.0,20.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-medahalli-bangalore-for-rs-17000/8aa99f669fdb2cf9019fdc0b336222dc/detail,17010.8359375,0.0006370020579713207,0.0,,,,,,,,,34.0,0.1,8.82,1,0.05,nobroker
244,nobroker,outside_coverage,outside_coverage,3.0,1800.0,20000.0,200000.0,independent_house,unfurnished,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-basavangudi-bangalore-for-rs-20000/8aa9ba189f553ece019f56365edb3c78/detail,,,,,,,,,,,,11.11111111111111,,10.0,3,,nobroker
245,nobroker,Jayanagar,jayanagar,3.0,1200.0,45000.0,200000.0,independent_house,full,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-9th-block-east-bangalore-for-rs-45000/8aa9b7849f87e2a9019f889a2b23739e/detail,45078.8046875,0.001748153883988231,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,37.5,0.2,4.44,3,,nobroker
247,nobroker,Jayanagar,jayanagar,3.0,2000.0,60000.0,500000.0,apartment,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-60000/ff8081814dcc27e6014dd157fe532158/detail,60184.484375,0.003065314539383723,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,30.0,0.3,8.33,3,0.17,nobroker
248,nobroker,Jayanagar,jayanagar,3.0,1200.0,6000000.0,,apartment,semi,1.0,7.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-lease-in-jayanagar-bangalore-for-rs-6000000/ff8081816a966bed016a968ec5c51851/detail,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,5000.0,,,3,0.14,nobroker
249,nobroker,Jayanagar,jayanagar,3.0,1200.0,50000.0,300000.0,apartment,semi,1.0,17.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-50000/ff80818162e6a3300162f234838f3f59/detail,44241.4453125,-0.13016199282876897,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,41.666666666666664,-13.0,6.0,3,0.06,nobroker
250,nobroker,Jayanagar,jayanagar,2.0,1200.0,24998.0,150000.0,independent_house,semi,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-24998/8a9fad8281854029018185a3c6aa4734/detail,25857.587890625,0.03324315842069146,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,20.831666666666667,3.3,6.0,2,,nobroker
251,nobroker,Jayanagar,jayanagar,2.0,1200.0,35000.0,2000000.0,independent_house,semi,1.0,5.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-d-no-84-2-8th-main-rd-3rd-block-east-lic-colony-jayanagar-4th-block-east-jayanagar-bengaluru-karnataka-560011-india-bangalore-for-rs-36000/8aa9d7ba9dfdb55f019dfef1edf04d3b/detail,32561.390625,-0.07489266668874035,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,29.166666666666668,-7.5,57.14,2,0.2,nobroker
252,nobroker,Jayanagar,jayanagar,2.0,1100.0,36000.0,150000.0,apartment,semi,1.0,20.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-36000/8a9f84836fb4937d016fbe08d280145a/detail,35994.390625,-0.00015584025462300765,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,32.72727272727273,-0.0,4.17,2,0.05,nobroker
253,nobroker,Jayanagar,jayanagar,2.0,800.0,180000.0,180000.0,apartment,full,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-lease-in-jayanagar-bangalore-for-rs-180000/8aa9b8869f930b50019f938221d852bd/detail,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,225.0,,1.0,2,0.33,nobroker
254,nobroker,outside_coverage,outside_coverage,3.0,1600.0,45000.0,450000.0,independent_house,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-kottapalya-bangalore-for-rs-45000/8a9f85839343aa6e019343f77670207d/detail,45111.921875,0.002480982196017336,0.0,,,,,,,,,28.125,0.2,10.0,3,0.17,nobroker
255,nobroker,Jayanagar,jayanagar,3.0,2000.0,55000.0,550000.0,independent_house,semi,1.0,7.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-55000/8aa9a69d9ff92ea8019ff95b70501338/detail,54831.3203125,-0.003076338241330763,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,27.5,-0.3,10.0,3,0.14,nobroker
256,nobroker,Jayanagar,jayanagar,2.0,1000.0,40000.0,200000.0,apartment,semi,1.0,12.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-40000/8a9f82038fa3d628018fa3dd38260117/detail,38023.67578125,-0.05197614849547378,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,40.0,-5.2,5.0,2,0.08,nobroker
257,nobroker,Jayanagar,jayanagar,2.0,800.0,1400000.0,1400000.0,independent_house,semi,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-lease-in-jayanagar-bangalore-for-rs-1400000/8a9f98438ef00608018ef061ece12fa3/detail,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,1750.0,,1.0,2,,nobroker
258,nobroker,outside_coverage,outside_coverage,2.0,800.0,20000.0,200000.0,apartment,semi,1.0,2.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagara-9th-block--bangalore-for-rs-24000/8a9fa18e9816c525019816ce112202d3/detail,19984.111328125,-0.0007950652202702049,0.0,,,,,,,,,25.0,-0.1,10.0,2,0.5,nobroker
259,nobroker,Jayanagar,jayanagar,3.0,1800.0,42000.0,420000.0,independent_house,unfurnished,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-42000/8a9fa482822a833801822b1254707134/detail,41977.8125,-0.0005285530302466333,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,23.333333333333332,-0.1,10.0,3,0.17,nobroker
260,nobroker,Jayanagar,jayanagar,1.0,600.0,700000.0,700000.0,apartment,unfurnished,,,2026-08-21T10:10:22Z,https://www.nobroker.in/property/1-bhk-apartment-for-lease-in-jayanagar-bangalore-for-rs-700000/8aa9b2859e7cf31b019e7d21481d192e/detail,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,1166.6666666666667,,1.0,1,,nobroker
261,nobroker,BTM Layout,btm_layout,2.0,1200.0,40000.0,200000.0,apartment,semi,1.0,9.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-btm-layout-bangalore-for-rs-40000/ff8081815f48e36e015f48ec3f7202ca/detail,35190.40625,-0.13667343638580473,0.0,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,33.333333333333336,-13.7,5.0,2,0.11,nobroker
262,nobroker,BTM Layout,btm_layout,2.0,1150.0,45000.0,100000.0,apartment,full,1.0,12.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-btm-layout-bangalore-for-rs-45000/8a9fa2839509b55d019509bd9e4e021c/detail,44857.8203125,-0.00316956299948396,0.0,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,39.130434782608695,-0.3,2.22,2,0.08,nobroker
263,nobroker,BTM Layout,btm_layout,2.0,1200.0,20000.0,200000.0,independent_house,semi,1.0,9.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-btm-layout-bangalore-for-rs-20000/8a9f9e8278581dc60178584c74bf0eed/detail,23528.08984375,0.14995224292239778,0.0,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,16.666666666666668,15.0,10.0,2,0.11,nobroker
265,nobroker,BTM Layout,btm_layout,2.0,150.0,28000.0,30000.0,apartment,semi,1.0,3.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-btm-layout-bangalore-for-rs-28000/ff8081815558346601555e029586272f/detail?nbFr=carousel_premium,,,,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,186.66666666666666,,1.07,2,0.33,nobroker
